Reaction #,Plate,Rxn_Plate_Col,Rxn_Plate_Row,Prod_Smiles,Rxn_Plate,Product_theoretical_umol,Target Mass,ArX_ID,ArX_Smiles,ArX_umol,ArX_equiv,ArX_conc_M,ArX_nL,Acid_ID,Acid_Smiles,Acid_umol,Acid_equiv,Acid_conc_M,Acid_nL,Additive_ID,Additive_Smiles,Additive_umol,Additive_equiv,Additive_conc_M,Additive_nL,Solvent_ID,Solvent_nL,Solvent_Smiles,Quench_Solvent1_ID,Quench_Solvent1_Smiles,Quench_Solvent1_uL,Quench_Additive1_ID,Quench_Additive1_Smiles,Quench_Additive1_conc_M,Solution_Photocatalyst_ID,Solution_Photocatalyst_Smiles,Solution_Photocatalyst_umol,Solution_Photocatalyst_equiv_rel_to_solute,Solution_Photocatalyst_conc,Solution_Photocatalyst_solute,Solution_Ligand_ID,Solution_Ligand_Smiles,Solution_Ligand_umol,Solution_Ligand_equiv_rel_to_solute,Solution_Ligand_conc,Solution_Ligand_solute,Solution_Catalyst_ID,Solution_Catalyst_Smiles,Solution_Catalyst_umol,Solution_Catalyst_equiv_rel_to_solute,Solution_Catalyst_conc,Solution_Catalyst_solute,Solution_Base_ID,Solution_Base_Smiles,Solution_Base_umol,Solution_Base_equiv_rel_to_solute,Solution_Base_conc,Solution_Base_solute,UV210_Prod AreaAbs,reaction_smiles
1310,2,28,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00022162,COc1ccccc1NC(=S)N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,7017.52356,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.COc1ccccc1NC(N)=S.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1311,2,30,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD04967357,Cn1c(ccn1)C(=O)OC,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,9175.39368,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COC(=O)c1ccnn1C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1312,2,32,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD04039924,C1C[C@H](OC1)C(=O)N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,11093.52261,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.NC(=O)[C@@H]1CCCO1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1313,2,34,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00038666,Cn1ccc(=O)[nH]c1=O,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,17523.75093,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.Cn1ccc(=O)[nH]c1=O.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1314,2,36,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00006218,c1ccnc(c1)C#N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,12818.54283,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.N#Cc1ccccn1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1315,2,38,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00006348,c1ccnc(c1)CO,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,6843.66046,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.OCc1ccccn1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1316,2,40,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00006198,c1cc[n+](c(c1)C(=O)O)[O-],0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,2445.22888,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.O=C(O)c1cccc[n+]1[O-]>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1317,2,42,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD06739030,c1cc2ccnn2c(c1)C(=O)O,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,120.76487,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.O=C(O)c1cccc2ccnn12>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1318,2,44,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00087532,c1ccnc(c1)CC(=O)N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,8927.18842,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.NC(=O)Cc1ccccn1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1319,2,46,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD11643701,c1ccn2cc(nc2c1)C(=O)N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,4143.2465,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.NC(=O)c1cn2ccccc2n1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1320,2,48,13,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00025858,CN(C)c1ccccc1C(=O)OC,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,1169.61583,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COC(=O)c1ccccc1N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1321,2,2,15,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00962944,c1ccc2c(c1)nnn2C(=O)N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,2787.76404,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.NC(=O)n1nnc2ccccc21.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1322,2,4,15,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD11520048,Cn1cc[nH]c1=O,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,7543.59665,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.Cn1cc[nH]c1=O.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1323,2,6,15,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD22407513,c1cnc(nc1)N2CCC[C@@H]2C(=O)O,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,997.37822,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.O=C(O)[C@H]1CCCN1c1ncccn1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
1324,2,8,15,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,16hr_25C,0.1,237.151749613,MFCD04114223,c1ccc(cc1)c2cc(cnc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00011416,N#N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,6486.58446,Brc1cncc(-c2ccccc2)c1.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.N#N.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1
